exam_1,exam_2,exam_3,attendance_rate,engagement_score,group_work_score,revision_hours,quiz_score,final_pass_score
78.98,56.11,72.0,74.71,7.68,73.25,8.67,6.0,58.02
78.82,57.16,71.35,81.64,7.64,25.62,3.4,65.0,59.31
58.66,54.01,66.71,66.15,3.98,45.8,4.04,63.0,52.11
96.72,84.7,98.12,86.55,6.94,69.07,14.36,68.0,80.96
93.26,95.0,100.0,100.0,8.26,65.99,20.0,86.0,92.86
80.92,72.98,72.9,85.93,9.12,41.75,10.56,61.0,79.81
100.0,89.94,93.13,98.65,10.0,96.32,17.07,100.0,88.12
47.26,30.0,60.24,65.21,2.0,0.0,0.0,15.0,34.6
65.45,56.54,61.15,81.29,7.69,68.28,7.1,49.0,69.38
45.83,38.96,56.16,78.49,2.39,0.0,0.24,30.0,32.69
40.0,36.13,53.87,64.4,2.96,0.0,5.28,52.0,39.57
67.48,51.7,82.97,88.75,4.68,27.83,8.59,22.0,60.74
77.75,66.9,71.12,78.18,8.68,71.6,6.05,65.0,62.63
97.77,95.0,100.0,100.0,9.18,69.85,14.02,100.0,99.9
92.68,80.95,83.94,99.88,6.76,94.89,15.99,62.0,88.19
48.42,33.02,52.72,60.71,2.0,7.85,2.65,0.0,33.74
97.96,89.01,93.1,95.87,10.0,75.05,17.65,100.0,78.99
100.0,90.77,95.5,96.92,10.0,92.97,20.0,81.0,91.75
64.77,76.34,92.68,92.97,6.61,72.54,11.31,67.0,79.28
55.08,67.13,67.3,69.03,4.05,51.51,7.14,43.0,53.53
40.0,33.88,58.92,60.01,2.0,0.0,5.27,0.0,33.06
54.05,41.3,65.7,80.48,5.44,45.88,5.81,30.0,60.16
100.0,95.0,91.28,100.0,8.12,99.97,17.48,86.0,94.22
100.0,95.0,100.0,85.88,10.0,100.0,20.0,86.0,96.8
100.0,94.8,92.11,92.0,10.0,82.38,20.0,100.0,94.21
61.09,59.66,60.39,84.15,4.1,23.18,3.79,26.0,57.72
40.0,36.06,50.0,67.08,3.78,2.2,0.0,2.0,37.09
65.03,58.44,84.2,79.04,7.84,57.97,7.13,67.0,64.4
42.85,30.0,50.0,60.0,2.23,0.0,1.54,3.0,26.5
74.19,73.72,76.71,78.32,6.06,100.0,15.67,60.0,69.23
54.71,45.19,72.65,80.4,6.06,54.84,8.67,30.0,52.1
64.41,51.49,63.23,83.47,4.91,43.58,5.09,36.0,49.46
50.04,30.0,50.0,71.48,2.71,4.94,2.12,30.0,38.11
95.08,85.51,87.85,79.79,7.96,83.78,9.52,86.0,86.87
56.96,54.0,55.79,68.64,4.55,30.0,5.48,3.0,40.04
44.51,33.94,50.0,60.0,2.44,36.36,0.06,0.0,28.36
49.86,30.0,62.83,60.82,3.96,0.0,1.49,0.0,31.62
64.64,63.02,75.01,71.52,4.07,65.39,11.48,26.0,59.83
100.0,91.0,100.0,96.73,8.56,100.0,18.53,81.0,88.21
100.0,86.96,95.31,94.8,10.0,100.0,20.0,64.0,83.64
64.24,46.49,70.1,74.91,3.26,23.74,1.98,33.0,47.07
55.08,50.33,58.25,66.07,4.14,8.22,2.86,6.0,41.27
91.99,76.55,68.83,86.21,6.08,61.18,17.31,54.0,73.59
44.65,44.61,50.0,65.09,2.0,12.91,0.0,0.0,32.08
67.46,77.3,80.1,95.29,10.0,99.27,13.12,54.0,80.56
100.0,90.05,91.22,100.0,8.43,96.55,14.98,81.0,95.75
93.18,82.45,98.81,100.0,8.31,92.27,18.59,79.0,89.59
76.32,57.35,68.88,77.67,5.47,39.39,4.44,60.0,60.93
63.85,48.24,65.97,84.23,6.76,37.85,10.91,45.0,68.06
54.76,35.39,53.46,71.2,4.58,0.0,4.92,17.0,39.4
55.84,32.91,50.0,70.41,2.0,3.64,5.36,6.0,34.09
66.98,52.93,58.16,66.45,4.08,29.78,6.42,56.0,46.95
83.58,81.52,83.85,93.86,7.64,100.0,14.5,74.0,85.34
97.71,92.93,96.24,98.59,9.24,100.0,20.0,94.0,88.84
40.0,46.86,62.2,60.18,2.0,0.0,3.82,29.0,36.25
100.0,82.51,98.47,95.97,7.93,68.62,15.84,75.0,82.03
54.64,55.02,61.74,78.61,3.49,11.68,4.49,41.0,42.7
70.66,69.42,62.88,64.55,3.37,77.31,6.56,39.0,64.55
41.6,52.39,52.85,65.8,2.65,0.0,8.03,5.0,39.37
40.0,30.0,52.54,60.0,3.72,32.19,1.42,12.0,26.35
100.0,85.62,100.0,91.37,8.22,94.58,12.29,100.0,92.55
97.59,92.12,91.9,90.52,10.0,78.24,20.0,100.0,99.87
62.37,52.77,61.39,66.06,5.03,14.45,9.51,37.0,54.53
73.14,57.36,71.23,87.52,5.98,78.29,11.23,48.0,70.82
82.15,65.5,81.52,76.52,5.46,84.14,20.0,92.0,82.35
44.1,30.0,50.0,61.02,3.68,18.0,0.0,0.0,35.34
50.85,33.85,69.82,65.39,4.26,20.74,10.14,52.0,50.08
98.6,86.19,100.0,100.0,6.56,99.07,9.19,80.0,93.4
40.0,36.99,50.0,60.14,2.55,29.63,0.0,0.0,35.45
74.9,61.25,82.7,72.54,6.21,75.12,15.49,55.0,71.2
40.16,32.01,50.0,63.28,2.09,0.0,6.04,1.0,27.92
78.34,82.74,75.24,81.84,8.02,81.39,9.81,57.0,78.38
71.4,61.44,84.93,85.27,7.62,63.49,8.17,43.0,72.08
40.0,30.0,50.0,63.71,2.0,33.54,0.6,2.0,41.58
100.0,95.0,88.98,100.0,10.0,100.0,16.62,98.0,95.03
58.92,40.59,69.25,67.9,5.27,38.97,2.44,0.0,45.41
42.94,37.58,56.87,70.33,6.71,25.86,8.4,51.0,51.51
74.48,64.1,72.76,83.87,8.23,31.93,8.09,83.0,60.08
100.0,95.0,100.0,96.46,10.0,100.0,19.13,83.0,99.9
40.0,36.76,56.78,68.11,2.74,6.69,1.84,0.0,35.64
75.01,82.95,68.39,73.73,8.46,92.71,12.23,50.0,69.53
85.58,75.92,81.45,87.5,7.13,40.51,10.75,79.0,71.65
96.51,94.56,95.85,89.06,9.64,58.55,15.6,88.0,84.59
70.4,70.45,74.07,88.23,9.79,72.45,10.54,41.0,72.4
53.3,50.99,68.43,67.71,4.52,63.72,7.79,69.0,54.24
45.44,39.45,64.93,62.65,2.0,10.35,0.0,7.0,37.71
65.36,55.49,62.58,81.81,5.07,51.58,15.35,81.0,65.97
45.12,33.53,50.0,69.63,2.56,5.9,1.28,0.0,33.49
40.0,30.0,51.57,60.0,2.0,0.0,3.84,16.0,39.39
98.58,68.54,74.07,85.45,7.07,89.4,11.87,75.0,80.21
100.0,89.8,92.16,88.18,8.83,81.02,13.74,78.0,89.51
40.09,39.31,56.27,60.0,2.81,14.01,0.0,9.0,30.98
48.98,44.12,50.0,64.3,2.0,0.0,3.43,7.0,37.86
74.93,78.77,80.03,91.34,7.39,100.0,13.99,92.0,81.19
100.0,95.0,100.0,100.0,10.0,57.59,14.17,88.0,85.82
66.31,70.79,78.13,90.82,5.38,29.67,10.84,50.0,64.14
49.48,30.84,58.21,60.0,4.42,62.31,2.29,29.0,48.24
51.7,60.31,70.29,90.61,5.36,43.79,7.29,14.0,48.39
100.0,88.54,100.0,100.0,9.97,86.8,13.84,83.0,93.49
44.59,42.27,62.23,66.42,4.74,0.0,0.0,22.0,39.04
49.15,35.54,60.89,67.96,2.0,5.32,0.83,17.0,36.68
53.05,51.78,59.98,67.21,4.9,34.07,2.32,27.0,45.08
40.0,38.91,50.0,64.76,3.36,16.83,0.0,19.0,36.49
67.52,73.04,81.49,95.11,7.66,61.97,14.1,54.0,67.33
100.0,95.0,100.0,96.12,9.46,64.28,16.17,100.0,97.37
69.5,73.29,80.92,84.42,7.16,67.32,9.65,69.0,69.27
57.8,69.58,74.65,70.92,2.0,45.42,5.83,22.0,52.63
66.9,42.07,66.42,71.17,3.98,43.84,3.91,39.0,51.7
58.74,43.23,50.0,60.0,2.25,0.59,0.0,0.0,35.2
97.28,86.07,100.0,89.33,10.0,65.16,20.0,80.0,90.22
61.29,64.68,71.5,77.02,8.38,28.07,8.26,24.0,51.69
62.48,54.68,68.84,77.08,4.86,66.14,9.31,24.0,52.54
100.0,89.52,88.78,97.58,10.0,84.49,11.64,87.0,87.39
75.55,75.02,85.86,71.58,6.86,49.0,12.98,79.0,65.7
56.2,48.64,53.83,65.54,2.0,10.24,8.55,11.0,39.09
60.05,53.72,66.29,72.04,5.34,6.48,6.52,49.0,59.09
100.0,90.77,98.11,100.0,10.0,100.0,20.0,85.0,90.7
70.79,93.98,74.87,82.2,5.86,29.73,12.05,45.0,72.3
49.54,39.35,50.0,65.61,2.0,21.68,5.64,0.0,33.14
93.62,95.0,95.44,93.99,9.41,64.47,20.0,87.0,89.51
44.97,40.2,67.02,75.76,3.42,14.34,0.31,24.0,40.05
100.0,90.12,100.0,94.33,10.0,100.0,20.0,100.0,99.32
86.02,91.91,100.0,100.0,10.0,100.0,20.0,100.0,94.07
52.6,57.85,72.56,76.99,4.58,25.37,0.0,0.0,41.58
95.49,87.27,100.0,100.0,5.83,85.95,20.0,100.0,99.52
89.89,56.15,79.49,94.21,6.04,81.43,12.5,37.0,69.69
100.0,91.65,100.0,91.84,10.0,92.0,7.59,90.0,82.66
93.84,79.17,78.06,97.21,7.86,68.4,11.91,86.0,71.22
44.77,31.74,51.85,71.7,4.14,0.0,0.0,22.0,43.24
70.09,35.16,55.59,68.71,4.25,24.87,1.89,38.0,50.55
100.0,95.0,96.37,100.0,9.01,96.25,20.0,100.0,98.35
68.0,55.49,71.58,73.09,7.23,7.82,6.78,41.0,57.63
60.4,40.06,59.23,72.87,4.82,16.21,7.88,43.0,49.92
43.86,30.0,56.53,62.77,2.0,8.89,1.73,0.0,32.04
79.62,72.07,81.01,79.99,7.56,78.41,20.0,58.0,78.04
98.49,95.0,97.92,100.0,10.0,79.63,20.0,85.0,99.9
45.56,35.92,52.18,64.42,2.0,0.0,0.33,0.0,35.86
73.3,72.04,85.63,79.81,6.48,53.4,9.27,37.0,66.92
99.77,83.38,95.73,100.0,10.0,83.18,17.49,84.0,92.99
78.72,61.92,72.73,75.94,3.5,42.4,5.78,32.0,61.03
60.85,86.85,78.71,77.76,8.73,100.0,9.76,80.0,78.92
44.99,41.82,50.0,72.29,2.54,1.34,3.97,0.0,34.39
86.73,77.83,78.11,93.78,8.81,89.73,10.63,82.0,66.64
73.21,75.34,72.26,80.39,6.97,16.67,10.63,18.0,64.17
96.15,95.0,99.73,95.71,9.47,79.0,17.06,85.0,98.35
100.0,95.0,100.0,100.0,9.2,84.22,17.3,94.0,94.08
100.0,95.0,95.48,92.44,7.95,77.92,18.81,100.0,88.53
96.39,73.36,91.09,89.08,7.16,40.72,20.0,77.0,87.96
76.63,65.2,83.01,80.44,7.19,68.52,20.0,69.0,81.28
77.17,69.6,79.03,85.07,5.31,66.49,10.43,42.0,62.23
72.55,50.52,59.61,79.18,5.57,15.19,5.17,47.0,56.76
63.85,58.61,83.54,79.81,5.92,50.33,16.48,64.0,66.41
57.06,45.86,69.46,79.03,2.4,38.27,7.89,10.0,48.44
85.1,64.94,79.4,84.23,5.77,58.0,9.16,68.0,77.28
100.0,95.0,100.0,100.0,10.0,100.0,20.0,100.0,99.9
46.58,32.93,56.52,60.43,2.0,27.38,3.7,0.0,31.07
96.77,94.44,93.41,100.0,8.72,86.63,19.14,95.0,91.69
93.65,87.3,98.7,95.83,9.09,98.65,19.24,84.0,99.9
62.56,59.23,75.44,67.78,4.86,24.67,15.11,62.0,69.16
51.15,40.29,50.0,60.0,2.43,30.04,0.0,11.0,33.2
49.06,45.93,67.08,66.04,4.73,27.97,2.59,7.0,41.63
100.0,83.24,100.0,90.32,9.32,100.0,18.33,100.0,93.02
63.96,52.07,62.76,88.89,4.42,41.71,15.91,38.0,59.94
49.09,37.86,57.55,61.52,2.6,25.45,0.0,0.0,38.29
52.49,45.99,62.94,76.43,4.93,42.17,8.42,51.0,56.08
91.99,86.51,83.3,99.85,10.0,100.0,17.46,83.0,93.19
72.64,73.71,85.79,89.88,9.62,47.73,20.0,62.0,75.28
51.93,59.44,62.01,96.92,3.33,40.74,9.13,21.0,52.51
60.15,49.42,71.27,90.96,4.48,55.44,0.0,30.0,55.39
49.88,49.59,65.97,81.3,5.25,13.66,12.28,1.0,55.54
60.25,30.0,50.0,60.0,2.0,18.93,0.85,6.0,23.2
85.16,95.0,100.0,100.0,9.49,100.0,12.65,100.0,94.82
55.54,51.35,70.5,63.71,5.81,49.52,5.64,49.0,60.49
100.0,95.0,98.59,100.0,10.0,100.0,20.0,100.0,88.86
97.37,85.69,92.53,84.66,10.0,100.0,16.22,100.0,99.26
89.0,95.0,92.41,96.06,8.65,100.0,13.47,99.0,99.9
51.45,59.84,60.14,79.49,2.36,54.28,7.18,17.0,48.99
73.77,59.41,88.56,89.58,7.0,53.81,9.16,81.0,75.08
67.28,55.54,64.37,70.69,5.78,55.72,6.09,51.0,52.73
59.65,39.79,54.38,64.76,2.0,33.71,6.75,10.0,51.22
79.32,61.69,80.8,88.15,7.24,48.92,11.73,69.0,73.12
48.52,30.0,56.21,61.23,2.56,0.0,0.0,0.0,18.54
100.0,95.0,100.0,97.56,9.0,100.0,16.78,100.0,99.9
65.48,47.47,67.76,76.77,4.91,56.73,7.21,5.0,45.47
55.27,72.59,76.37,90.49,7.12,56.37,13.33,71.0,67.79
75.46,65.38,73.99,84.17,6.58,64.66,14.95,65.0,72.76
72.42,37.42,67.22,84.46,4.47,45.63,10.57,45.0,57.01
81.72,87.32,92.86,89.62,7.63,66.67,16.48,71.0,84.24
69.87,56.22,68.96,68.51,3.06,72.5,7.91,51.0,60.23
100.0,95.0,92.02,100.0,9.63,70.72,16.13,100.0,99.9
40.0,30.0,50.0,67.92,2.0,1.8,0.0,0.0,22.32
69.79,72.05,71.5,78.55,5.33,57.81,16.03,72.0,73.31
92.7,79.64,99.18,95.41,10.0,56.23,20.0,100.0,93.34
40.0,46.94,53.31,72.58,2.05,0.0,0.0,0.0,31.81
42.83,46.48,68.59,67.18,3.65,0.0,1.51,0.0,31.31
86.96,70.11,87.3,89.27,5.39,87.53,20.0,85.0,84.43
64.37,73.84,82.72,81.72,5.89,24.22,8.36,47.0,58.71
83.81,68.44,78.21,94.24,9.68,84.62,13.97,74.0,71.19
87.73,79.15,86.26,100.0,5.2,48.42,11.99,94.0,79.26
75.18,82.67,90.12,91.84,10.0,97.79,14.23,66.0,85.21
100.0,95.0,99.13,100.0,10.0,72.01,17.29,100.0,92.64
84.76,88.64,84.09,84.05,6.71,76.92,5.9,51.0,63.39
68.88,50.78,70.33,73.96,4.84,57.85,9.23,61.0,60.58
82.7,90.43,93.02,96.14,10.0,91.73,18.42,100.0,98.65
100.0,95.0,100.0,95.1,6.72,75.58,17.61,100.0,89.68
74.53,47.6,58.42,81.57,7.56,66.63,18.19,51.0,58.89
42.98,30.0,59.76,60.0,2.87,17.06,2.25,20.0,28.12
100.0,95.0,89.64,90.66,10.0,52.66,20.0,95.0,89.77
67.07,61.77,74.14,67.38,3.05,46.8,10.31,25.0,55.36
48.21,37.8,64.13,60.0,2.0,56.67,0.0,0.0,33.8
94.99,85.63,93.81,97.76,5.7,100.0,14.11,100.0,89.88
59.76,42.63,64.04,62.2,5.8,15.93,2.44,8.0,43.49
55.52,60.06,71.1,79.44,4.26,56.81,7.22,60.0,63.96
81.64,70.13,86.47,87.06,5.76,57.08,15.01,63.0,73.52
69.85,56.42,81.46,82.42,3.9,78.86,10.35,53.0,67.23
83.06,75.43,86.91,87.21,9.19,65.64,18.61,100.0,86.5
70.8,55.28,64.52,73.6,4.54,54.57,1.54,32.0,53.05
82.31,74.54,79.83,88.38,6.77,91.5,12.3,87.0,79.79
55.77,55.11,68.45,81.22,5.44,51.17,5.1,74.0,54.59
87.36,85.94,89.11,85.54,7.54,100.0,2.91,80.0,77.98
77.25,82.94,89.67,91.76,5.68,97.81,13.89,85.0,78.19
55.07,44.08,50.0,60.0,2.11,28.34,0.0,18.0,33.2
94.31,85.7,98.15,98.13,10.0,100.0,20.0,94.0,97.18
59.34,51.27,62.99,63.78,5.47,40.16,7.81,33.0,54.14
100.0,92.02,93.65,89.04,9.56,95.65,12.23,100.0,88.82
76.32,80.93,84.91,86.59,7.67,52.98,12.42,78.0,80.77
100.0,83.98,98.95,96.61,9.48,86.73,15.39,100.0,91.08
56.55,57.95,65.25,84.78,6.26,48.59,9.16,0.0,56.16
78.18,65.67,67.63,80.79,5.56,46.46,4.38,13.0,66.44
76.22,61.16,73.49,84.48,5.81,49.48,7.9,77.0,69.89
60.43,57.4,74.33,79.25,5.2,26.73,6.49,22.0,52.61
86.03,91.99,99.9,95.18,6.57,83.28,18.23,100.0,87.52
40.0,30.0,50.0,67.83,2.0,0.0,0.2,0.0,30.1
40.0,45.98,55.0,60.0,2.0,8.09,1.93,0.0,28.25
55.23,35.16,55.88,73.5,2.0,0.0,2.98,12.0,36.12
86.83,94.35,88.31,91.45,10.0,100.0,18.07,100.0,88.51
100.0,82.04,100.0,93.23,8.18,97.79,16.27,100.0,96.86
67.05,65.64,78.03,69.75,6.73,32.43,3.3,51.0,57.12
64.6,61.51,65.5,69.64,6.88,40.79,5.73,22.0,53.78
71.11,77.22,75.16,71.48,6.16,31.12,11.44,21.0,52.5
99.16,92.57,100.0,100.0,9.13,100.0,15.02,94.0,92.71
51.25,30.0,57.56,68.43,4.15,21.38,5.52,11.0,37.81
80.82,64.15,74.43,84.5,7.65,60.47,8.36,60.0,64.24
99.35,87.09,100.0,89.24,10.0,100.0,18.37,100.0,94.33
61.68,68.43,74.1,86.2,6.25,68.45,19.82,49.0,57.2
77.28,78.11,87.21,88.46,6.31,57.86,11.05,54.0,66.52
85.11,95.0,100.0,95.97,9.29,80.96,15.08,100.0,83.81
44.65,30.0,50.0,60.0,2.3,0.0,0.0,10.0,34.56
98.92,79.26,95.44,83.12,9.34,84.72,17.56,64.0,85.72
45.67,30.0,54.0,65.69,3.84,41.85,5.23,0.0,23.91
40.0,35.43,50.69,60.0,3.92,0.0,2.07,0.0,36.96
79.49,90.35,87.93,88.68,7.3,68.22,15.01,58.0,81.01
100.0,90.03,100.0,100.0,8.49,95.93,18.07,93.0,94.19
66.97,57.57,66.87,75.83,4.55,59.25,5.93,78.0,63.55
100.0,93.76,93.46,98.26,8.29,84.25,18.73,78.0,90.74
100.0,95.0,100.0,100.0,9.34,100.0,20.0,90.0,95.29
100.0,95.0,95.64,92.62,9.61,100.0,9.35,100.0,92.41
100.0,95.0,100.0,100.0,9.67,86.76,20.0,100.0,98.48
95.93,85.61,88.01,88.91,9.01,77.53,15.63,100.0,85.43
59.53,53.59,82.7,84.46,5.61,55.0,10.08,66.0,68.19
40.61,30.0,59.38,60.0,3.51,0.0,2.5,0.0,28.53
62.85,49.0,67.68,76.23,2.32,21.03,7.17,47.0,50.4
52.46,45.74,61.55,65.7,2.0,41.7,3.22,14.0,45.56
98.65,92.38,98.73,100.0,10.0,64.35,14.12,74.0,95.06
57.77,53.22,65.42,75.44,6.7,46.74,7.42,75.0,65.58
73.38,61.84,75.22,90.01,8.23,82.83,12.93,40.0,60.32
77.09,77.56,87.92,91.67,8.9,58.7,13.55,73.0,78.14
57.32,77.05,65.26,91.9,6.16,52.49,9.2,45.0,56.85
100.0,93.82,100.0,89.32,9.63,100.0,20.0,100.0,92.32
57.36,38.15,61.51,71.69,2.0,0.0,5.95,25.0,39.19
78.62,68.39,85.38,67.47,6.91,57.75,17.23,67.0,72.58
59.33,54.47,61.94,66.29,2.0,0.0,4.9,9.0,39.32
40.0,30.0,50.72,66.13,5.55,19.27,4.87,16.0,24.72
43.18,35.39,59.1,77.66,2.31,6.62,4.14,12.0,38.73
68.5,57.51,83.3,83.77,5.76,84.02,1.14,40.0,59.45
55.91,50.95,78.36,70.53,6.62,11.58,4.6,5.0,54.29
45.24,47.61,57.39,70.81,2.98,27.83,0.85,22.0,39.98
40.0,37.85,56.25,75.1,2.0,0.0,0.0,23.0,26.11
63.35,51.91,68.89,78.96,2.0,41.51,8.1,43.0,46.77
40.0,30.0,50.0,65.77,2.0,0.0,0.95,26.0,24.65
87.35,82.21,89.78,91.1,9.54,84.72,14.43,68.0,82.09
64.04,70.25,80.96,87.91,8.71,86.81,11.52,33.0,76.2
41.67,30.0,50.0,65.44,2.0,28.55,1.33,21.0,36.77
56.93,48.72,77.34,70.77,5.17,21.1,7.34,34.0,53.37
57.7,35.88,63.7,71.13,7.19,17.01,0.0,2.0,35.98
90.17,79.18,86.15,90.69,7.97,41.09,16.09,68.0,82.12
100.0,95.0,98.24,100.0,10.0,72.17,20.0,100.0,96.0
40.0,37.05,54.98,60.0,2.0,0.0,0.0,14.0,33.67
83.94,76.31,60.08,89.45,8.65,88.84,4.52,50.0,70.95
77.02,55.43,74.04,71.51,4.43,9.04,9.65,22.0,52.48
88.26,72.87,91.07,92.14,7.17,91.74,14.14,76.0,83.01
85.28,59.52,68.48,84.51,8.9,68.8,9.94,59.0,79.21
45.72,30.0,60.52,73.49,2.38,1.3,2.95,33.0,45.45
47.95,49.59,71.37,68.46,4.85,48.54,12.37,13.0,55.03
43.03,36.22,50.0,67.12,5.48,26.99,3.36,9.0,49.9
100.0,95.0,92.09,96.41,8.56,97.67,19.29,100.0,99.9
59.84,63.26,87.87,81.04,5.74,47.95,8.31,74.0,74.39
100.0,91.18,98.88,100.0,9.12,95.09,20.0,90.0,90.56
68.61,59.82,79.49,71.24,5.31,30.39,9.45,35.0,52.81
47.18,33.68,65.82,74.83,3.51,21.43,5.8,28.0,37.42
40.0,38.0,52.36,62.57,3.93,0.0,0.0,0.0,36.23
40.52,30.0,56.1,60.0,4.36,3.23,0.0,0.0,35.38
40.0,30.0,50.0,60.0,2.22,0.0,0.0,9.0,32.02
66.97,76.69,79.63,93.77,5.92,48.88,12.09,67.0,65.89
85.28,81.86,67.96,91.65,8.81,62.0,14.5,76.0,83.64
47.73,30.0,50.0,60.0,2.01,25.38,0.0,0.0,29.31
100.0,95.0,91.86,91.41,9.28,62.73,14.49,71.0,86.23
51.13,42.59,60.14,75.05,2.78,63.71,5.34,48.0,52.8
64.95,63.88,78.55,87.11,4.2,71.97,13.78,55.0,65.66
97.95,95.0,99.88,100.0,9.97,68.74,20.0,97.0,96.28
100.0,93.31,95.98,94.39,7.69,78.79,20.0,79.0,84.22
67.4,58.12,70.01,80.02,4.27,5.46,7.36,38.0,47.16
51.01,36.04,56.95,62.09,4.93,22.83,1.41,3.0,42.54
46.41,30.0,50.0,60.0,2.0,25.53,4.47,13.0,36.36
53.61,44.68,54.47,76.57,5.01,22.22,3.13,2.0,36.51
65.17,55.4,70.03,79.13,5.67,64.88,11.22,53.0,63.96
48.11,47.71,52.66,60.0,3.29,9.25,1.01,30.0,39.8
62.52,63.23,65.56,78.44,4.74,63.51,0.18,53.0,49.74
61.89,57.55,83.22,81.55,7.94,59.3,13.08,35.0,63.96
69.13,52.2,74.29,73.85,5.64,40.16,11.45,52.0,62.6
61.36,43.86,55.22,69.7,3.28,36.22,2.97,13.0,34.02
66.5,77.57,77.54,77.46,7.05,54.46,7.35,50.0,70.11
87.85,86.43,97.0,93.2,6.56,99.03,19.46,72.0,87.87
52.66,30.0,51.43,60.34,2.0,0.0,0.0,0.0,39.14
99.98,87.72,100.0,90.34,9.92,100.0,18.76,93.0,99.9
61.45,51.34,69.13,76.86,4.89,31.43,10.73,56.0,66.42
71.39,65.02,73.55,76.64,8.31,19.38,20.0,53.0,66.23
85.16,95.0,100.0,74.81,7.95,89.03,18.12,53.0,86.68
71.86,73.53,80.93,83.26,9.84,24.42,12.74,76.0,75.01
98.85,77.95,96.02,100.0,9.53,100.0,18.83,100.0,99.9
66.21,65.24,81.51,84.52,6.7,55.84,18.54,72.0,80.4
43.07,39.72,76.49,73.22,3.07,20.88,6.39,32.0,54.62
79.9,66.66,83.37,86.56,7.91,60.07,16.36,63.0,74.29
40.0,30.0,50.0,60.0,3.29,2.82,1.09,0.0,23.9
75.4,68.56,73.51,77.56,2.74,61.69,12.91,58.0,60.94
82.6,66.85,78.94,71.71,5.89,31.71,8.7,72.0,70.12
65.13,64.93,61.75,81.81,2.39,0.0,8.74,45.0,47.96
70.84,62.83,74.81,82.07,6.95,22.2,6.37,69.0,65.6
40.0,30.0,50.0,60.0,3.44,0.0,0.0,26.0,32.38
60.71,38.2,51.5,60.0,4.08,30.91,6.83,25.0,32.55
68.72,63.98,71.21,84.5,6.63,57.85,8.3,47.0,64.47
74.83,68.32,78.76,77.45,4.52,72.26,11.91,51.0,70.16
41.47,39.16,60.25,62.37,2.0,0.0,0.0,2.0,38.31
100.0,95.0,100.0,90.75,9.12,82.14,15.95,85.0,89.54
40.0,37.56,53.75,64.96,2.24,2.2,3.02,19.0,30.05
79.74,92.71,100.0,96.66,10.0,100.0,20.0,100.0,93.03
80.0,73.01,82.47,73.23,9.38,100.0,9.11,41.0,65.47
55.93,44.28,51.66,78.08,4.55,0.0,6.38,48.0,50.85
100.0,95.0,100.0,98.05,9.53,100.0,15.99,92.0,95.88
48.87,30.0,50.0,60.0,2.0,1.74,4.88,0.0,26.25
97.97,89.15,100.0,99.75,9.44,100.0,20.0,96.0,94.57
92.96,91.51,100.0,97.71,10.0,68.54,14.27,82.0,97.8
40.0,53.01,54.63,70.11,3.27,46.92,7.04,11.0,42.26
98.29,86.36,100.0,93.13,9.05,55.58,17.79,88.0,87.1
70.65,69.04,70.19,74.65,5.99,12.45,4.27,39.0,54.51
74.97,61.77,86.73,73.74,8.07,57.6,15.2,54.0,72.08
77.23,65.01,73.39,83.26,5.05,49.85,16.69,67.0,79.53
69.41,64.38,75.57,86.25,4.96,44.47,10.51,24.0,54.51
84.58,94.25,85.34,85.56,10.0,72.79,15.96,93.0,95.18
95.91,74.76,97.52,92.18,10.0,78.57,17.75,69.0,85.42
51.79,30.0,56.38,60.0,2.09,0.0,0.0,15.0,40.05
98.76,95.0,95.98,100.0,10.0,95.53,19.37,100.0,91.94
40.0,48.29,57.31,62.8,2.36,2.97,1.47,0.0,41.8
97.4,95.0,88.79,100.0,10.0,100.0,14.16,100.0,99.9
83.98,93.06,100.0,96.39,8.4,84.93,20.0,61.0,97.01
42.97,30.0,59.08,60.0,2.46,27.86,0.0,0.0,32.04
62.16,51.12,67.83,65.16,3.24,32.5,1.72,47.0,49.77
52.21,32.98,50.0,67.64,3.59,25.46,2.4,0.0,31.76
62.8,53.23,72.04,81.41,3.7,33.48,5.03,64.0,52.35
64.62,46.85,64.45,73.91,5.48,18.81,3.66,47.0,56.55
84.85,86.55,100.0,95.01,7.53,86.69,15.95,79.0,86.65
97.43,87.65,96.48,93.83,10.0,100.0,17.87,91.0,96.23
89.02,95.0,100.0,100.0,10.0,72.7,20.0,100.0,98.04
53.42,57.89,57.9,65.57,4.32,38.25,5.57,18.0,40.14
62.15,61.51,79.87,78.86,8.07,44.13,4.57,13.0,50.11
42.15,30.7,62.07,60.0,2.0,8.08,0.0,0.0,35.07
43.75,33.78,59.18,64.43,4.43,0.0,2.02,16.0,39.24
96.65,90.56,98.43,100.0,10.0,100.0,20.0,82.0,94.26
97.6,95.0,94.26,94.32,10.0,100.0,19.76,100.0,99.07
40.0,36.78,50.0,64.5,2.0,0.0,0.0,0.0,37.05
54.58,46.76,63.46,62.85,3.53,25.96,10.9,14.0,50.94
69.58,68.93,83.16,74.11,5.03,43.95,12.47,34.0,64.47
83.04,74.95,78.01,84.99,6.58,55.53,6.3,76.0,74.11
47.27,41.91,70.03,71.26,2.0,12.66,1.71,9.0,46.2
78.93,82.55,80.88,85.84,7.0,90.84,14.62,81.0,78.03
55.9,52.67,65.71,75.18,6.41,37.84,1.89,46.0,53.8
64.46,68.77,76.07,86.6,5.49,28.48,8.82,55.0,63.15
