student_id,score_percentage,hard_question_accuracy,hint_usage_percentage,avg_confidence,answer_changes_rate,tab_switches_rate,avg_time_per_question,review_percentage,avg_first_action_latency,clicks_per_question,performance_trend,mastery_level,mastery_level_name
STU1244,52.9,40.6,54.89,2.96,0.11,0.71,35.68,0.0,20.65,1.6,0.12,2,proficient
STU1245,74.45,87.98,54.97,3.66,0.02,0.7,115.55,0.0,60.0,1.79,-0.35,2,proficient
STU1246,62.6,64.57,55.14,2.74,0.14,0.07,1.0,0.0,0.5,2.04,0.28,2,proficient
STU1247,10.19,6.8,0.0,3.32,0.0,0.0,36.42,0.0,41.82,1.0,-0.04,0,at_risk
STU1248,78.14,69.11,0.0,3.85,0.01,0.14,131.4,0.0,60.0,1.0,-0.08,3,advanced
STU1249,62.18,58.93,37.63,3.16,0.33,0.0,73.48,30.51,60.0,2.63,-0.04,2,proficient
STU1250,0.0,0.0,0.0,2.68,0.0,0.0,1.0,0.0,1.42,1.0,0.0,0,at_risk
STU1251,47.82,38.0,15.98,3.19,0.08,0.0,96.65,0.0,60.0,1.0,0.3,1,developing
STU1252,63.92,49.34,25.38,3.23,0.0,0.0,1.0,0.0,0.5,1.01,-0.51,2,proficient
STU1253,49.76,49.44,21.81,2.88,0.01,0.0,2.86,5.13,14.66,1.04,-0.24,1,developing
STU1254,52.3,32.73,63.08,2.08,0.0,0.39,36.05,0.0,21.95,2.01,0.02,2,proficient
STU1255,30.1,28.22,11.13,3.41,0.33,0.0,10.14,0.0,30.08,1.0,0.06,1,developing
STU1256,52.78,31.44,4.98,3.88,0.27,0.93,25.78,20.83,12.82,1.88,-0.33,1,developing
STU1257,56.32,35.17,45.23,3.22,0.15,0.8,32.5,28.04,27.18,2.7,0.26,2,proficient
STU1258,44.74,39.32,0.0,3.4,0.13,0.19,66.36,0.0,60.0,1.0,-0.19,1,developing
STU1259,49.42,47.83,70.84,3.11,0.13,0.23,101.77,9.6,60.0,2.79,0.03,2,proficient
STU1260,87.51,64.34,33.37,3.93,0.03,0.25,45.87,0.0,32.11,1.48,-0.01,2,proficient
STU1261,91.75,100.0,7.19,3.4,0.19,1.14,80.02,13.99,60.0,2.07,-0.37,3,advanced
STU1262,59.54,72.95,19.57,3.25,0.05,0.0,24.4,5.45,17.59,1.0,-0.35,2,proficient
STU1263,76.46,97.69,67.49,2.61,0.2,0.28,19.88,1.06,4.13,2.6,-0.05,2,proficient
STU1264,51.43,49.58,43.68,3.63,0.0,0.16,1.0,0.0,0.5,1.61,-0.23,1,developing
STU1265,9.77,0.0,23.26,2.8,0.0,0.23,1.0,34.79,0.5,1.06,-0.11,0,at_risk
STU1266,41.99,0.0,0.0,3.51,0.43,0.39,38.37,21.09,44.81,2.27,-0.12,0,at_risk
STU1267,0.0,0.0,62.25,2.84,0.13,0.0,1.0,8.86,0.5,1.65,-0.2,0,at_risk
STU1268,30.59,40.27,27.48,3.32,0.0,0.0,1.0,0.0,0.5,1.77,0.17,1,developing
STU1269,100.0,100.0,25.99,3.65,0.39,1.51,44.23,17.0,10.61,2.93,0.37,3,advanced
STU1270,55.01,35.74,42.18,3.32,0.12,0.24,20.19,28.41,10.19,1.88,-0.3,2,proficient
STU1271,46.29,48.66,29.52,2.85,0.11,0.1,66.82,15.85,52.5,1.86,0.2,2,proficient
STU1272,36.96,34.22,22.36,3.28,0.0,0.14,65.97,0.0,49.23,1.0,-0.45,1,developing
STU1273,71.46,40.76,28.99,3.5,0.18,0.09,41.94,12.21,29.04,1.76,0.51,2,proficient
STU1274,77.8,100.0,11.57,3.25,0.0,0.14,118.89,0.0,60.0,1.0,-0.55,3,advanced
STU1275,43.72,33.79,54.14,3.27,0.04,0.07,6.52,0.0,0.5,2.06,-0.42,2,proficient
STU1276,100.0,87.24,17.99,3.7,0.35,0.97,71.55,34.38,39.68,2.41,-0.26,3,advanced
STU1277,90.1,75.04,62.62,3.49,0.0,0.12,96.54,0.0,60.0,1.6,-0.12,2,proficient
STU1278,52.46,31.43,3.73,3.32,0.0,0.0,1.0,0.0,0.5,1.26,-0.22,1,developing
STU1279,100.0,92.78,77.31,3.04,0.0,0.17,60.94,13.06,41.58,2.02,-0.23,2,proficient
STU1280,26.68,16.09,17.88,2.66,0.11,0.88,8.15,4.33,2.72,1.4,-0.0,0,at_risk
STU1281,32.54,51.81,28.71,2.8,0.0,0.0,79.67,0.0,60.0,1.0,-0.21,1,developing
STU1282,45.8,13.91,20.96,3.1,0.0,0.26,69.88,7.14,60.0,1.0,-0.27,1,developing
STU1283,83.59,67.94,15.49,4.28,0.43,0.65,77.22,0.0,59.05,1.58,-0.11,3,advanced
STU1284,39.32,0.0,45.94,3.31,0.37,0.0,1.0,0.0,0.5,1.8,-0.04,0,at_risk
STU1285,100.0,100.0,47.61,2.81,0.13,0.0,94.35,17.16,60.0,1.68,-0.04,2,proficient
STU1286,70.53,68.25,6.17,2.24,0.09,0.27,30.49,16.47,24.51,1.05,-0.65,2,proficient
STU1287,20.39,48.33,35.27,3.08,0.05,0.08,58.7,0.63,51.75,1.48,0.27,1,developing
STU1288,75.81,85.86,12.74,3.73,0.06,0.45,101.54,0.0,60.0,1.36,-0.03,3,advanced
STU1289,40.48,63.61,0.0,3.8,0.29,1.06,1.0,0.0,0.5,1.0,-0.63,1,developing
STU1290,39.36,33.38,71.78,2.94,0.0,0.21,43.73,19.08,20.79,1.77,-0.31,1,developing
STU1291,95.89,89.58,28.05,3.82,0.0,0.32,46.14,0.0,36.8,1.3,-0.41,3,advanced
STU1292,59.2,29.75,39.61,3.75,0.09,0.0,14.37,0.0,10.95,1.4,0.41,2,proficient
STU1293,88.27,76.76,57.7,3.09,0.1,0.26,80.25,35.15,60.0,2.77,0.22,2,proficient
STU1294,70.15,43.56,85.79,3.91,0.12,0.09,48.9,24.07,20.66,2.43,0.12,2,proficient
STU1295,70.16,72.25,40.37,3.09,0.24,0.44,17.94,7.99,0.5,2.16,0.13,2,proficient
STU1296,63.89,78.23,18.66,3.42,0.22,1.29,41.07,0.0,32.08,2.36,-0.17,2,proficient
STU1297,78.74,88.52,59.85,3.26,0.0,0.37,57.59,21.43,38.39,2.19,0.05,2,proficient
STU1298,79.3,76.02,9.05,3.22,0.23,0.0,1.0,29.32,0.5,2.0,-0.28,2,proficient
STU1299,75.67,70.8,0.0,3.93,0.14,0.22,12.29,0.0,20.25,1.0,-0.17,2,proficient
STU1300,91.69,61.24,24.46,2.97,0.04,0.32,74.33,0.0,57.11,1.94,0.57,2,proficient
STU1301,58.07,37.42,75.46,2.48,0.03,0.0,1.0,1.68,0.5,2.09,0.05,2,proficient
STU1302,35.42,20.81,19.96,3.44,0.08,0.37,42.62,21.19,42.44,1.35,-0.26,1,developing
STU1303,100.0,92.86,0.0,3.41,0.1,0.0,108.46,0.0,60.0,1.0,-0.51,3,advanced
STU1304,22.12,0.0,57.26,2.92,0.02,0.0,65.11,38.5,57.58,2.26,0.04,1,developing
STU1305,17.81,5.2,2.74,2.27,0.2,0.0,76.7,29.68,60.0,1.63,-0.3,0,at_risk
STU1306,100.0,100.0,49.34,3.08,0.0,0.64,70.54,0.0,42.08,1.36,0.19,3,advanced
STU1307,35.66,21.53,68.67,2.54,0.0,0.0,96.56,47.02,60.0,2.63,-0.17,1,developing
STU1308,100.0,100.0,65.13,3.3,0.07,1.16,83.92,35.5,54.51,2.65,-0.2,2,proficient
STU1309,56.88,38.23,0.0,3.74,0.03,0.2,36.42,0.0,45.47,1.0,-0.1,1,developing
STU1310,61.12,51.25,0.0,3.62,0.22,0.04,55.85,15.3,43.28,1.2,0.14,2,proficient
STU1311,62.99,45.27,8.15,3.01,0.01,0.0,1.0,18.63,0.5,1.0,-0.09,2,proficient
STU1312,27.1,14.2,14.56,2.89,0.39,0.0,1.0,2.77,0.5,1.11,-0.31,0,at_risk
STU1313,96.68,91.24,42.94,4.23,0.19,0.25,18.83,0.0,14.17,1.95,0.28,3,advanced
STU1314,89.75,74.22,10.73,3.32,0.0,0.38,97.15,0.0,60.0,1.13,0.05,3,advanced
STU1315,34.05,0.0,46.12,3.47,0.2,0.0,1.0,21.91,0.5,2.03,0.5,0,at_risk
STU1316,25.78,44.2,18.41,2.27,0.01,0.49,14.78,0.0,8.81,1.0,-0.12,0,at_risk
STU1317,76.73,51.39,17.09,3.6,0.0,0.0,1.0,4.1,0.5,1.02,-0.05,2,proficient
STU1318,99.06,74.88,0.0,3.62,0.09,0.13,75.96,16.01,57.61,1.05,0.44,3,advanced
STU1319,71.11,72.42,64.62,3.18,0.23,0.67,60.71,10.09,36.81,2.39,-0.05,2,proficient
STU1320,19.22,0.0,16.49,2.63,0.0,0.0,38.36,24.28,30.33,1.79,0.15,0,at_risk
STU1321,68.76,62.05,41.11,3.71,0.31,0.88,32.05,27.37,20.24,2.41,-0.13,2,proficient
STU1322,54.3,59.13,52.9,3.02,0.0,0.27,1.0,0.0,0.5,1.43,0.27,2,proficient
STU1323,54.98,49.22,63.1,2.44,0.15,0.24,64.78,5.03,38.43,2.24,0.35,2,proficient
STU1324,79.33,62.4,0.0,2.6,0.26,0.02,38.88,30.83,22.21,2.16,-0.09,2,proficient
STU1325,19.81,7.16,2.04,3.25,0.0,0.0,1.0,0.0,6.28,1.0,-0.28,0,at_risk
STU1326,59.24,46.94,38.36,3.46,0.0,0.13,1.0,0.52,0.5,1.28,0.06,2,proficient
STU1327,88.56,72.08,10.69,3.41,0.0,0.04,96.83,0.0,60.0,1.0,-0.13,3,advanced
STU1328,79.37,45.38,53.02,3.8,0.44,0.49,55.27,0.0,50.62,1.94,-0.21,2,proficient
STU1329,46.27,60.55,86.68,3.08,0.26,0.35,1.0,42.88,0.5,3.81,0.4,2,proficient
STU1330,72.01,91.05,91.69,3.05,0.0,0.0,127.58,0.01,60.0,1.99,0.27,2,proficient
STU1331,33.09,5.86,22.87,2.86,0.17,0.01,52.03,8.59,39.07,1.4,0.4,0,at_risk
STU1332,60.5,20.96,22.18,3.25,0.39,0.59,1.0,62.19,0.5,3.15,-0.21,2,proficient
STU1333,0.0,0.0,0.0,3.94,0.14,0.0,1.13,9.2,29.25,1.0,-0.25,0,at_risk
STU1334,27.77,31.61,44.33,3.06,0.43,0.09,1.0,27.19,0.5,2.75,-0.19,0,at_risk
STU1335,41.97,62.1,8.72,2.8,0.24,0.0,1.0,17.74,0.5,1.97,-0.29,1,developing
STU1336,71.48,55.23,16.93,3.77,0.04,0.35,37.01,0.0,37.6,1.3,-0.55,2,proficient
STU1337,62.04,41.12,65.37,2.52,0.02,0.29,47.55,23.31,15.26,2.86,0.17,2,proficient
STU1338,94.1,98.36,34.4,2.77,0.0,1.04,120.96,0.0,60.0,1.74,-0.21,2,proficient
STU1339,46.43,45.59,51.37,3.51,0.19,0.0,1.0,51.3,0.5,2.71,0.1,1,developing
STU1340,66.13,20.43,32.83,3.19,0.31,0.2,1.0,21.06,0.5,1.82,-0.17,2,proficient
STU1341,69.9,80.18,42.42,3.47,0.18,0.46,60.58,0.0,47.11,1.23,0.15,2,proficient
STU1342,49.47,40.96,0.0,3.65,0.2,0.43,1.0,0.0,0.5,1.0,-0.05,1,developing
STU1343,0.0,0.0,69.65,3.01,0.13,0.55,1.0,2.08,0.5,2.55,0.27,0,at_risk
STU1344,28.18,34.64,8.89,3.6,0.0,0.03,1.0,19.86,0.5,1.37,-0.01,0,at_risk
STU1345,69.98,74.54,35.79,3.03,0.03,0.34,49.79,2.07,36.76,1.24,0.0,2,proficient
STU1346,59.19,65.57,27.04,2.44,0.0,0.19,75.44,0.0,60.0,1.04,-0.32,2,proficient
STU1347,56.04,37.39,10.65,3.03,0.0,0.37,4.88,0.0,15.28,1.15,-0.55,1,developing
STU1348,31.18,26.01,33.12,2.42,0.24,0.45,52.27,41.72,38.52,2.49,0.27,1,developing
STU1349,86.44,64.36,57.23,2.97,0.18,0.54,1.0,7.12,0.5,2.14,0.09,2,proficient
STU1350,77.7,68.12,40.85,3.83,0.2,0.46,1.0,21.26,0.5,2.7,0.06,2,proficient
STU1351,0.03,0.0,45.05,2.66,0.15,0.0,2.87,15.16,0.5,1.88,-0.15,0,at_risk
STU1352,42.8,28.88,21.47,3.52,0.09,0.49,86.78,28.29,60.0,1.98,0.1,1,developing
STU1353,56.47,62.6,44.34,2.99,0.22,0.38,27.26,3.97,12.6,2.36,0.17,1,developing
STU1354,64.29,64.47,66.32,3.07,0.0,0.72,14.44,0.0,0.5,2.23,-0.4,2,proficient
STU1355,31.61,31.75,43.6,2.76,0.05,0.0,1.0,11.47,0.5,1.7,-0.42,0,at_risk
STU1356,87.38,86.07,57.55,3.8,0.0,0.27,1.0,56.73,0.5,3.14,-0.22,2,proficient
STU1357,83.34,100.0,27.47,2.85,0.04,0.0,41.32,13.32,32.92,1.51,-0.0,3,advanced
STU1358,71.72,37.11,41.1,4.26,0.0,0.1,104.89,27.61,60.0,2.04,-0.0,2,proficient
STU1359,31.67,21.63,16.77,3.13,0.0,0.0,13.37,33.27,10.68,1.4,0.07,0,at_risk
STU1360,49.14,68.88,21.94,3.44,0.0,0.46,32.98,2.26,20.08,1.33,-0.11,2,proficient
STU1361,72.46,61.42,41.9,3.2,0.12,0.23,38.54,56.98,21.74,2.8,0.09,1,developing
STU1362,46.04,56.97,14.88,3.6,0.05,0.0,29.74,0.0,31.1,1.0,-0.26,1,developing
STU1363,11.42,46.04,0.0,3.09,0.23,0.61,46.64,5.03,59.24,1.16,-0.24,1,developing
STU1364,60.95,47.25,5.38,3.76,0.32,0.0,15.22,8.61,10.61,1.62,0.17,1,developing
STU1365,31.7,9.78,63.33,2.81,0.0,0.0,7.18,33.47,0.5,2.4,0.21,0,at_risk
STU1366,81.85,62.15,31.64,2.85,0.05,0.54,58.53,30.03,34.07,2.24,-0.34,2,proficient
STU1367,56.62,58.99,21.15,3.42,0.0,0.0,45.61,31.3,31.72,1.99,-0.05,2,proficient
STU1368,14.27,0.0,25.24,2.83,0.0,0.0,1.0,3.25,0.5,1.0,-0.03,0,at_risk
STU1369,84.63,81.55,30.85,3.68,0.0,0.28,27.26,0.0,15.84,1.0,0.32,2,proficient
STU1370,26.06,41.58,19.29,3.29,0.01,0.21,38.87,18.67,36.09,1.47,-0.3,1,developing
STU1371,6.61,5.87,49.06,3.61,0.17,0.0,1.0,29.75,0.5,2.27,-0.03,0,at_risk
STU1372,51.77,43.33,32.72,2.11,0.04,0.0,72.29,0.0,51.08,1.01,-0.25,2,proficient
STU1373,89.09,82.96,45.94,3.78,0.11,0.71,67.96,0.0,60.0,1.38,0.11,2,proficient
STU1374,8.89,9.34,71.89,2.8,0.05,0.2,1.0,46.67,0.5,2.67,-0.17,0,at_risk
STU1375,26.19,7.67,15.42,2.86,0.0,0.72,1.0,9.21,0.5,1.58,-0.12,0,at_risk
STU1376,46.7,44.67,34.0,3.01,0.0,0.0,1.0,0.0,0.5,1.14,0.34,1,developing
STU1377,37.91,40.89,32.23,3.64,0.2,0.0,1.0,12.99,0.5,1.64,-0.34,1,developing
STU1378,58.6,72.76,13.37,3.45,0.08,0.0,54.04,0.0,50.69,1.0,0.05,2,proficient
STU1379,22.49,19.64,0.0,2.86,0.0,0.58,48.37,0.0,42.83,1.0,-0.11,0,at_risk
STU1380,0.0,0.0,69.4,2.37,0.08,0.68,43.51,22.97,23.66,2.34,0.22,0,at_risk
STU1381,42.0,2.93,21.98,2.71,0.03,0.0,84.68,22.34,60.0,1.46,-0.34,1,developing
STU1382,0.0,0.0,38.46,2.82,0.0,0.0,1.0,41.64,0.5,2.25,0.1,0,at_risk
STU1383,15.61,16.98,30.0,3.25,0.17,0.23,123.47,17.8,60.0,1.71,0.01,1,developing
STU1384,81.65,78.13,82.25,2.81,0.02,0.44,86.07,12.93,60.0,2.26,-0.33,2,proficient
STU1385,62.95,52.73,47.16,3.15,0.05,0.2,34.61,1.58,18.88,1.69,0.15,2,proficient
STU1386,59.57,85.25,27.59,2.94,0.49,0.72,76.95,32.18,60.0,2.8,-0.38,3,advanced
STU1387,64.71,35.29,30.89,2.89,0.14,0.31,63.17,16.62,45.1,1.8,0.16,2,proficient
STU1388,85.46,58.68,0.0,3.04,0.24,0.81,15.23,13.91,21.81,1.63,0.24,2,proficient
STU1389,83.41,60.28,32.95,3.29,0.12,0.65,64.15,0.0,43.17,1.0,-0.08,2,proficient
STU1390,60.95,56.27,1.99,3.52,0.21,0.0,1.0,3.49,0.5,1.73,0.1,2,proficient
STU1391,32.21,36.94,8.67,2.77,0.0,0.03,1.0,0.0,0.5,1.0,-0.74,0,at_risk
STU1392,86.05,84.93,26.15,3.54,0.0,0.4,74.42,0.0,60.0,1.0,-0.17,3,advanced
STU1393,96.99,70.51,23.99,2.53,0.3,0.36,46.06,9.74,38.08,1.95,0.59,2,proficient
STU1394,67.27,51.06,17.33,3.07,0.0,0.16,73.68,0.0,60.0,1.36,-0.42,2,proficient
STU1395,0.0,0.0,0.0,3.16,0.02,0.0,49.37,0.0,60.0,1.0,-0.26,0,at_risk
STU1396,75.66,62.84,61.42,2.52,0.0,0.05,11.9,0.0,0.5,1.68,-0.11,2,proficient
STU1397,29.43,15.13,3.04,2.7,0.0,0.0,1.77,14.53,0.5,1.0,0.27,0,at_risk
STU1398,26.0,13.49,0.0,2.53,0.29,0.17,33.66,0.0,38.07,1.18,0.14,0,at_risk
STU1399,73.62,47.17,46.23,3.5,0.0,0.0,70.28,15.91,46.53,1.9,0.04,2,proficient
STU1400,76.96,58.1,54.91,3.58,0.07,0.29,6.16,36.71,0.5,2.25,-0.17,2,proficient
STU1401,57.58,60.15,0.0,4.03,0.17,0.49,14.22,6.39,10.94,1.62,-0.1,2,proficient
STU1402,76.55,60.77,41.12,2.89,0.27,0.07,30.07,5.99,13.66,2.23,-0.06,2,proficient
STU1403,95.11,73.34,45.51,2.98,0.16,0.4,48.6,30.17,24.36,2.57,-0.16,3,advanced
STU1404,57.16,29.77,14.73,3.17,0.38,0.28,104.82,24.36,60.0,2.48,0.08,1,developing
STU1405,34.79,33.11,15.24,2.25,0.18,0.57,117.18,24.06,60.0,2.07,0.04,1,developing
STU1406,100.0,92.44,34.72,3.05,0.17,0.0,87.07,16.89,60.0,1.95,0.31,3,advanced
STU1407,79.65,61.2,19.58,2.91,0.16,0.0,93.31,32.4,60.0,1.86,-0.07,2,proficient
STU1408,80.01,95.64,0.0,3.21,0.03,0.0,18.86,2.11,21.04,1.0,0.45,3,advanced
STU1409,61.71,54.39,0.0,3.35,0.06,0.0,1.0,12.48,0.5,1.13,0.16,2,proficient
STU1410,49.21,38.9,60.23,3.8,0.34,0.0,8.05,22.61,0.5,2.74,0.26,2,proficient
STU1411,83.53,100.0,20.27,2.71,0.11,1.2,36.18,18.51,24.84,2.07,-0.16,3,advanced
STU1412,26.48,0.0,0.0,2.93,0.25,0.0,1.0,0.0,6.49,1.43,0.23,0,at_risk
STU1413,71.78,40.01,27.72,4.07,0.32,0.0,18.42,19.07,3.31,1.37,0.0,2,proficient
STU1414,30.49,9.55,16.72,3.03,0.08,0.0,8.75,0.0,11.87,1.0,-0.25,0,at_risk
STU1415,81.05,55.64,59.25,3.72,0.0,0.03,1.0,0.0,0.5,1.0,0.42,2,proficient
STU1416,62.3,40.21,76.36,2.35,0.0,0.0,118.69,10.97,60.0,1.85,0.11,2,proficient
STU1417,56.14,51.29,31.96,2.9,0.07,0.33,40.13,0.0,20.84,1.7,-0.13,2,proficient
STU1418,71.15,45.28,0.0,2.93,0.04,0.0,100.31,6.99,60.0,1.0,-0.73,2,proficient
STU1419,85.11,52.75,47.5,2.93,0.43,0.94,22.89,18.32,1.99,2.92,0.07,2,proficient
STU1420,23.47,3.58,25.2,3.57,0.18,0.0,32.49,6.47,32.67,2.24,-0.07,0,at_risk
STU1421,77.57,57.0,33.44,3.27,0.07,1.18,34.41,20.2,1.49,2.38,0.25,2,proficient
STU1422,38.2,0.0,33.25,3.1,0.22,0.72,13.53,2.73,0.5,1.97,0.12,0,at_risk
STU1423,37.67,40.71,36.79,3.09,0.0,0.0,1.0,2.81,0.5,1.55,0.08,1,developing
STU1424,65.25,54.51,33.42,2.6,0.0,0.23,13.86,17.63,0.5,1.8,-0.04,2,proficient
STU1425,75.93,80.68,50.99,2.31,0.24,1.02,37.11,18.22,7.27,2.01,-0.31,2,proficient
STU1426,37.83,23.45,0.0,2.83,0.06,0.0,49.94,17.92,60.0,1.38,-0.08,1,developing
STU1427,35.46,31.06,33.92,2.85,0.2,0.0,9.73,20.5,0.5,1.83,-0.09,1,developing
STU1428,29.08,38.24,0.0,3.25,0.14,0.0,15.35,0.0,29.49,1.0,-0.39,0,at_risk
STU1429,17.57,0.0,72.38,3.17,0.14,0.0,46.05,3.16,34.49,1.78,-0.17,0,at_risk
STU1430,76.29,80.47,48.39,2.77,0.01,0.42,10.2,27.54,0.5,2.11,-0.18,2,proficient
STU1431,0.0,0.0,34.49,2.81,0.33,0.28,13.25,33.45,0.72,1.5,-0.47,0,at_risk
STU1432,56.81,57.27,36.23,2.78,0.22,0.86,80.79,34.29,55.12,2.82,-0.04,2,proficient
STU1433,68.98,65.53,27.68,2.86,0.06,0.67,26.15,22.03,17.6,1.83,0.21,2,proficient
STU1434,43.3,57.55,34.62,3.09,0.0,0.16,13.56,0.0,4.84,1.0,-0.02,1,developing
STU1435,92.52,64.48,91.08,3.17,0.0,0.56,31.45,6.03,0.87,2.3,0.22,2,proficient
STU1436,45.35,14.3,48.27,2.58,0.0,0.41,1.0,0.0,0.5,1.0,-0.12,2,proficient
STU1437,44.51,39.12,4.71,3.79,0.0,0.25,43.15,0.0,34.07,1.15,-0.35,1,developing
STU1438,35.86,40.58,23.56,2.32,0.32,0.06,14.47,18.74,9.7,2.48,-0.45,1,developing
STU1439,78.29,80.6,27.9,3.6,0.26,0.0,105.89,0.0,60.0,1.48,0.37,3,advanced
STU1440,44.7,35.25,69.0,2.92,0.0,0.0,84.54,9.4,60.0,2.07,-0.21,2,proficient
STU1441,55.34,33.21,13.04,5.0,0.35,0.57,1.0,43.93,0.5,3.0,0.52,2,proficient
STU1442,10.02,0.0,0.0,2.63,0.11,0.0,105.87,47.51,60.0,2.02,0.25,0,at_risk
STU1443,40.48,0.65,26.86,2.84,0.12,0.02,33.34,21.01,15.47,1.88,-0.12,0,at_risk
STU1444,59.75,65.44,0.0,3.12,0.05,0.1,71.55,0.0,60.0,1.0,0.04,2,proficient
STU1445,39.24,37.38,81.98,2.97,0.28,0.84,69.63,24.13,42.56,2.67,-0.25,1,developing
STU1446,35.92,61.45,0.0,2.78,0.0,0.39,32.98,18.06,35.67,1.0,-0.5,1,developing
STU1447,94.27,81.96,72.81,3.19,0.0,0.25,6.36,0.0,0.5,2.13,-0.34,2,proficient
STU1448,53.31,35.3,12.3,3.24,0.01,0.63,84.19,29.88,60.0,1.46,-0.14,2,proficient
STU1449,49.37,31.03,0.0,3.18,0.02,0.36,59.68,25.58,45.55,1.53,-0.29,1,developing
STU1450,17.68,2.25,54.15,2.8,0.33,0.26,1.0,42.7,0.5,2.49,0.4,0,at_risk
STU1451,61.51,52.77,5.99,3.73,0.19,0.52,4.29,23.5,3.04,1.58,-0.45,1,developing
STU1452,71.05,37.78,42.51,3.02,0.29,0.12,89.09,7.91,60.0,2.58,-0.21,2,proficient
STU1453,62.48,95.7,23.82,3.22,0.2,0.52,1.0,25.24,0.5,2.17,0.19,3,advanced
STU1454,43.27,23.65,54.87,2.71,0.0,0.11,23.96,0.0,17.1,1.46,-0.14,2,proficient
STU1455,45.2,43.47,60.41,2.95,0.19,0.44,65.35,17.82,36.18,2.36,0.02,2,proficient
STU1456,100.0,91.0,65.44,3.19,0.13,1.05,93.97,0.0,60.0,2.65,0.06,2,proficient
STU1457,19.8,0.0,45.3,3.41,0.12,0.87,48.3,14.77,23.19,1.93,-0.01,0,at_risk
STU1458,39.35,56.15,63.18,3.3,0.0,0.0,67.36,0.0,58.91,1.85,-0.09,2,proficient
STU1459,33.01,22.66,30.73,3.51,0.0,0.0,13.1,17.21,0.5,1.27,0.06,1,developing
STU1460,8.87,19.83,11.08,2.33,0.0,0.13,1.0,4.26,0.6,1.02,-0.43,0,at_risk
STU1461,44.97,57.77,71.56,2.18,0.22,0.4,77.99,8.07,40.3,2.73,-0.27,2,proficient
STU1462,12.71,0.0,42.51,3.03,0.22,0.17,1.0,16.76,0.5,2.02,-0.24,0,at_risk
STU1463,65.39,72.87,4.4,3.79,0.13,0.45,1.0,0.0,0.5,1.2,-0.24,2,proficient
STU1464,100.0,100.0,10.78,3.41,0.48,0.24,71.36,7.92,60.0,2.31,-0.13,3,advanced
STU1465,86.97,100.0,30.68,3.63,0.01,0.53,28.85,14.72,23.39,1.85,0.23,3,advanced
STU1466,99.15,100.0,20.92,3.1,0.0,0.82,4.92,9.35,0.5,1.94,-0.07,3,advanced
STU1467,93.33,100.0,75.3,3.87,0.16,0.12,1.0,0.0,0.5,2.08,-0.07,2,proficient
STU1468,48.49,47.09,17.69,2.67,0.05,0.0,20.96,27.83,12.85,2.15,0.28,1,developing
STU1469,36.67,10.66,27.86,3.58,0.04,0.34,68.46,0.0,52.89,1.69,-0.02,1,developing
STU1470,33.51,19.18,24.15,2.41,0.17,0.0,1.0,5.39,0.5,2.06,-0.11,1,developing
STU1471,21.32,20.27,1.63,2.73,0.14,0.0,1.0,35.77,0.5,1.44,-0.13,0,at_risk
STU1472,68.81,74.71,7.21,3.41,0.01,0.26,39.54,0.86,39.94,1.33,-0.5,2,proficient
STU1473,13.61,0.0,75.14,2.55,0.05,0.0,1.0,15.41,0.5,2.26,-0.19,0,at_risk
STU1474,100.0,100.0,29.26,4.11,0.07,1.28,24.06,26.98,5.04,2.74,0.47,3,advanced
STU1475,20.28,31.05,0.0,2.65,0.0,0.22,23.94,0.0,31.05,1.0,-0.09,0,at_risk
STU1476,86.24,100.0,29.32,3.07,0.17,0.13,14.05,21.39,1.0,1.7,-0.48,3,advanced
STU1477,55.27,63.82,58.48,3.16,0.41,0.39,20.52,0.0,0.5,2.37,0.38,2,proficient
STU1478,29.24,27.46,52.95,3.02,0.0,0.04,50.23,0.0,37.5,1.0,-0.77,1,developing
STU1479,84.25,75.05,81.95,3.56,0.08,0.34,60.22,28.13,34.23,3.14,-0.0,2,proficient
STU1480,24.29,14.43,29.27,2.52,0.0,0.09,8.3,0.0,0.56,1.6,0.22,0,at_risk
STU1481,17.18,0.15,48.05,3.23,0.1,0.0,1.0,0.56,0.5,2.12,-0.12,0,at_risk
STU1482,23.44,12.91,53.21,2.37,0.29,0.03,1.0,0.0,0.5,1.78,-0.01,0,at_risk
STU1483,27.15,13.36,10.65,3.03,0.0,0.0,132.15,0.0,60.0,1.0,-0.71,1,developing
STU1484,56.72,50.39,65.87,3.28,0.09,0.0,88.79,28.91,57.64,2.5,0.02,2,proficient
STU1485,43.59,46.5,48.67,3.0,0.04,0.73,68.69,13.71,36.69,2.3,0.08,1,developing
STU1486,0.0,0.0,0.0,2.77,0.0,0.0,52.56,0.0,60.0,1.0,-0.08,0,at_risk
STU1487,53.88,50.29,28.3,3.43,0.0,0.0,38.73,0.0,35.88,1.0,-0.32,2,proficient
STU1488,33.34,28.61,53.35,2.62,0.0,0.0,1.0,4.32,0.5,1.97,-0.2,0,at_risk
STU1489,16.75,8.25,45.51,3.04,0.14,0.43,1.0,10.19,0.5,1.9,-0.38,0,at_risk
STU1490,34.0,10.67,38.61,2.68,0.12,0.0,1.0,12.13,0.5,1.87,-0.14,0,at_risk
STU1491,30.74,28.02,67.16,3.0,0.16,0.01,1.0,29.18,0.5,2.75,-0.01,0,at_risk
STU1492,71.51,76.17,76.95,3.57,0.14,0.0,31.24,14.29,14.1,2.9,0.04,2,proficient
